comparison	element	configuration	system	epsilon	status	left_min_volume	left_bulk_modulus_ev_ang3	left_bulk_deriv	right_min_volume	right_bulk_modulus_ev_ang3	right_bulk_deriv
total_original	K	X/Diamond	K-X/Diamond	0.371753328905	ok	222.447434343	0.00760458197687	3.25545611872	223.769728104	0.00749061757803	3.24021219374
total_original	K	X/FCC	K-X/FCC	0.180106485339	ok	73.7948168039	0.022249823798	3.75883420586	74.0038184031	0.022115170583	3.77104084881
total_original	K	X/SC	K-X/SC	0.11740185123	ok	79.2062322423	0.0173609603683	3.7568509006	79.3404556456	0.0171650695028	4.20460223279
total_original	Kr	X/BCC	Kr-X/BCC	1.75208654932	ok	63.8577909085	0.00424601875737	6.23111910935	67.4407013489	0.00380384519631	7.19001916102
total_original	Kr	X/Diamond	Kr-X/Diamond	1.73880387467	ok	236.824602139	0.00131135875095	7.6431122732	249.601486773	0.00115429052995	7.57947760708
total_original	Kr	X/FCC	Kr-X/FCC	1.8142287071	ok	62.1357153632	0.0040413461944	6.30351056405	66.0153050807	0.00403297120372	7.51268556947
total_original	Kr	X/SC	Kr-X/SC	1.83033653937	ok	77.2593919614	0.00313520365297	7.74084351278	82.6517657931	0.00259981755178	7.59623007872
total_original	La	X/BCC	La-X/BCC		missing_fit						
total_original	La	X/Diamond	La-X/Diamond		missing_fit						
total_original	La	X/FCC	La-X/FCC		missing_fit						
total_original	La	X/SC	La-X/SC		missing_fit						
total_original	Li	X/BCC	Li-X/BCC	0.0156826599988	ok	20.2640605985	0.0866449213976	3.37126870115	20.2696498628	0.0866781665562	3.27951695138
total_original	Li	X/Diamond	Li-X/Diamond	0.923974261337	ok	52.2137808339	0.0335972252702	2.87854060332	51.3759045444	0.0336952275885	2.93218009777
total_original	Li	X/FCC	Li-X/FCC	0.0251715457025	ok	20.2348521425	0.0862789983833	3.39198912602	20.2290296948	0.0863860832098	3.10414752806
total_original	Li	X/SC	Li-X/SC	0.379521420976	ok	20.5339418455	0.0748699941549	3.26545286824	20.4098889746	0.0763066518194	3.27516585576
total_original	Lr	X/BCC	Lr-X/BCC		missing_fit						
total_original	Lr	X/Diamond	Lr-X/Diamond		missing_fit						
total_original	Lr	X/FCC	Lr-X/FCC		missing_fit						
total_original	Lr	X/SC	Lr-X/SC		missing_fit						
total_original	Lu	X/BCC	Lu-X/BCC		missing_fit						
total_original	Lu	X/Diamond	Lu-X/Diamond		missing_fit						
total_original	Lu	X/FCC	Lu-X/FCC		missing_fit						
total_original	Lu	X/SC	Lu-X/SC		missing_fit						
total_original	Md	X/BCC	Md-X/BCC		missing_fit						
total_original	Md	X/Diamond	Md-X/Diamond		missing_fit						
total_original	Md	X/FCC	Md-X/FCC		missing_fit						
total_original	Md	X/SC	Md-X/SC		missing_fit						
total_original	Mg	X/BCC	Mg-X/BCC	0.154149589712	ok	22.9694069999	0.216927612863	4.10009135288	22.9133519022	0.220218767159	4.10485186744
total_original	Mg	X/Diamond	Mg-X/Diamond	0.0562070377948	ok	80.7791347267	0.068288787465	4.26268452083	80.8449073373	0.0669426379755	4.31120044576
total_original	Mg	X/FCC	Mg-X/FCC	0.146350294695	ok	23.1736284973	0.217529020409	4.02808080311	23.118762893	0.219303343256	4.19917848424
total_original	Mg	X/SC	Mg-X/SC	0.402603766548	ok	27.7602297692	0.139776533977	3.99235710735	27.5890596309	0.144716823133	3.20963770589
total_original	Mn	X/BCC	Mn-X/BCC	0.80131803279	ok	10.9265414675	1.69519771004	4.47750728431	10.7783997119	1.73753992941	4.46784772896
total_original	Mn	X/Diamond	Mn-X/Diamond	0.692005639479	ok	30.6647011412	0.900992935543	4.22518740339	30.3152026309	0.908810375417	4.17835992177
total_original	Mn	X/FCC	Mn-X/FCC		missing_fit						
total_original	Mn	X/SC	Mn-X/SC	0.69938798731	ok	12.0356814846	1.30269631028	4.349817693	11.8962050431	1.32292547428	4.38450914324
total_original	Mo	X/BCC	Mo-X/BCC	0.480085274778	ok	15.9110990293	1.61316718474	4.22957525189	15.7882126624	1.61553733241	4.40151106017
total_original	Mo	X/Diamond	Mo-X/Diamond	0.576832512136	ok	46.4337617928	0.665666722069	4.14598301453	46.00191591	0.666006324638	4.10500183807
total_original	Mo	X/FCC	Mo-X/FCC	0.438566222021	ok	16.1454414666	1.47712679287	4.08805506246	16.0325837418	1.48718631966	4.09145853732
