comparison	element	configuration	system	epsilon	status	left_min_volume	left_bulk_modulus_ev_ang3	left_bulk_deriv	right_min_volume	right_bulk_modulus_ev_ang3	right_bulk_deriv
pseudopotential_improved	Sr	X/FCC	Sr-X/FCC	0.0221878657724	ok	54.898512847	0.0726523687772	3.31158305357	54.8796629877	0.0728118192624	3.29729663497
pseudopotential_improved	Sr	X/SC	Sr-X/SC	0.00368434506319	ok	57.096058789	0.0440992650236	3.71440183294	57.0937714137	0.04419349865	3.72339895322
pseudopotential_improved	Ta	X/BCC	Ta-X/BCC	0.403629883812	ok	18.1747560939	1.20206291583	3.66408990266	18.2910353505	1.20463011874	3.72173672819
pseudopotential_improved	Ta	X/Diamond	Ta-X/Diamond	0.542294724359	ok	56.3225484126	0.427567513696	3.03482510369	56.8119680743	0.433796330476	3.16300280324
pseudopotential_improved	Ta	X/FCC	Ta-X/FCC	0.417993718626	ok	18.7134853099	1.17999074164	3.62655367721	18.8378853928	1.17991915011	3.67855694805
pseudopotential_improved	Ta	X/SC	Ta-X/SC	0.434881711172	ok	20.5216152801	0.882475778642	3.80871829573	20.6629566125	0.889207522637	3.89110192215
pseudopotential_improved	Tb	X/BCC	Tb-X/BCC		missing_fit						
pseudopotential_improved	Tb	X/Diamond	Tb-X/Diamond		missing_fit						
pseudopotential_improved	Tb	X/FCC	Tb-X/FCC		missing_fit						
pseudopotential_improved	Tb	X/SC	Tb-X/SC		missing_fit						
pseudopotential_improved	Tc	X/BCC	Tc-X/BCC	0.934811477624	ok	14.8611062021	1.80455911154	4.30845443719	14.619153018	1.82111414726	4.34988600876
pseudopotential_improved	Tc	X/Diamond	Tc-X/Diamond	0.882785409391	ok	43.1396351988	0.934348868293	4.33784802879	42.4863540471	0.94074361542	4.33066426517
pseudopotential_improved	Tc	X/FCC	Tc-X/FCC	0.903427205366	ok	14.7399894089	1.83234824765	4.48915068954	14.5097477491	1.85535795603	4.5407171135
pseudopotential_improved	Tc	X/SC	Tc-X/SC	0.895555433326	ok	16.4891842027	1.3853714125	4.16319524779	16.2344451216	1.39302580392	4.27989967467
pseudopotential_improved	Te	X/BCC	Te-X/BCC	0.39764228457	ok	28.6879171776	0.345878056939	4.90748539942	28.5084175695	0.343231651837	4.92369886428
pseudopotential_improved	Te	X/Diamond	Te-X/Diamond	0.312301621244	ok	93.2498944481	0.166139259456	4.34698349429	92.795088007	0.165359319386	4.32491050755
pseudopotential_improved	Te	X/FCC	Te-X/FCC	0.492343285773	ok	28.502242588	0.33779021815	4.92390354668	28.2803855701	0.333856640325	4.87066169271
pseudopotential_improved	Te	X/SC	Te-X/SC	0.225345336287	ok	32.9193817458	0.317533343709	4.65980046875	32.8048633271	0.315276377486	4.6350123556
pseudopotential_improved	Th	X/BCC	Th-X/BCC		missing_fit						
pseudopotential_improved	Th	X/Diamond	Th-X/Diamond		missing_fit						
pseudopotential_improved	Th	X/FCC	Th-X/FCC		missing_fit						
pseudopotential_improved	Th	X/SC	Th-X/SC		missing_fit						
pseudopotential_improved	Ti	X/BCC	Ti-X/BCC	0.146779536399	ok	17.3050259116	0.655812812571	3.40064179885	17.2650849991	0.661332386838	3.40344139668
pseudopotential_improved	Ti	X/Diamond	Ti-X/Diamond	0.00748174379909	ok	45.8349158556	0.215457106186	2.74038878949	45.8345652978	0.214352896698	2.80424565092
pseudopotential_improved	Ti	X/FCC	Ti-X/FCC	0.169727662771	ok	17.4390266123	0.664871813111	3.45541947319	17.3925202269	0.67053441951	3.45162616096
pseudopotential_improved	Ti	X/SC	Ti-X/SC	0.151021401016	ok	18.4544116221	0.483528280819	3.38889380811	18.4107049488	0.486899220564	3.38127161169
pseudopotential_improved	Tl	X/BCC	Tl-X/BCC	0.0464304007058	ok	31.4317972593	0.167637016038	5.38433203337	31.4159672748	0.164737541969	5.34640271712
pseudopotential_improved	Tl	X/Diamond	Tl-X/Diamond	0.130470818897	ok	90.0843697677	0.0895793067194	5.23262819935	90.2737504241	0.0871483613225	5.1623368075
pseudopotential_improved	Tl	X/FCC	Tl-X/FCC	0.0483196320588	ok	31.1610436675	0.170610278967	5.5309791637	31.144249634	0.167704391727	5.48494498289
pseudopotential_improved	Tl	X/SC	Tl-X/SC	0.0716431082705	ok	34.3400530273	0.139423296155	5.77529480621	34.3737867242	0.136201176036	6.14935317429
pseudopotential_improved	Tm	X/BCC	Tm-X/BCC		missing_fit						
pseudopotential_improved	Tm	X/Diamond	Tm-X/Diamond		missing_fit						
pseudopotential_improved	Tm	X/FCC	Tm-X/FCC		missing_fit						
pseudopotential_improved	Tm	X/SC	Tm-X/SC		missing_fit						
